plant code,hari giling,tgl giling,thn giling,kis,kis sd,kis inc,kis inc sd,kes,kes sd,ha tebang tr,ha tebang ts,ha tebang ts ptpn,ha tebang spt,ha tebang total,ton tebang tr,ton tebang ts,ton tebang ts ptpn,ton tebang spt,ton tebang total,ha giling tr,ha giling ts,ha giling ts ptpn,ha giling spt,ha giling total,ton giling tr,ton giling ts,ton giling ts ptpn,ton giling spt,ton giling total,kristal tr,kristal ts,kristal ts ptpn,kristal spt,kristal total,rend tr,rend ts,rend ts ptpn,rend spt,rend total,gula pg total,gula tr bagihasil,gula tr ts ptpn,gula produksi,tetes pg total,tetes tr ts ptpn,tetes tr tr,tetes produksi,tebu terbakar total,jam berhenti a,jam berhenti b,total jb,pol tebu,pol tebu sd,k dlm tetes,k dlm tetes sd,k dlm ampas,k dlm ampas sd,k dlm blotong,k dlm blotong sd,ef ov,ef ov sd,k dlm total,k dlm total sd,ef me,ef me sd,ef bhr,ef bhr sd,ef or,ef or sd,residu,residu rupiah,bba ton,bba rupiah,pln kwh,pln rupiah,icumsa,icumsa sd,bjb,bjb_sd,kadar_air,kadar_air_sd,tetes_brix,tetes_brix_sd,tetes_hk,tetes_hk_sd,tetes_tsai,tetes_tsai_sd,tetes_od,tetes_od_sd,brix,pol,nilainira,analisa trash,analisa trash sd,soc,soc sd,bpp_kapur,bpp_belerang,bpp_asam_phospat,bpp_flokulan,bpp_filter_aid,karung_dipakai,karung_reject,rain
SG03,102,2024-09-25,2024,2900.64,4441.59,2900.64,4441.59,6329.82,6338.23,8.303,0,82.45,0,90.753,552.18,0,3776.95,0,4329.13,4.371,0,54.61,0,58.981,412.75,0,2487.89,0,2900.64,17.448,0,103.349,0,120.797,4.23,0,4.154082375,0,4.16,40.225,17.388,68.747,126.36,83.542,74.636,12.382,170.56,0,0,13.002,13.002,6.86,7.78,1.78,1.45,0.79,0.95,0.03,0.05,0.1,0.5,2.7,2.96,88.47,87.75,68.61,70.63,60.7,61.98,0,0,25.15,0,0,0,286,246,0.8,0.8,0.02,0.02,77.85,83.12,38.8,35.6,0,0,0,0,14.03,10.56,9.17,0,0,60,55.96,0,0,0,0,0,0,0,1
SG03,103,2024-09-26,2024,0,4398.32,0,4398.32,0,6338.23,4.77,0,45.75,0,50.52,430.48,0,2265.15,0,2695.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,7.78,0,1.45,0,0.95,0,0.05,0,0.5,0,2.96,0,87.75,0,70.63,0,61.98,0,0,0,0,0,0,0,246,0,0.8,0,0.02,0,83.58,0,35.6,0,0,0,0,0,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0
SG03,104,2024-09-27,2024,2248.43,4377.57,2248.43,4377.57,6329.89,6338.19,3.02,0,42.84,0,45.86,320.73,0,1872.01,0,2192.74,2.861,0,38.97,0,41.831,314.21,0,1934.22,0,2248.43,13.281,0,77.249,0,90.53,4.23,0,3.993806289,0,4.03,0,13.237,35.313,48.55,79.146,58.027,9.427,146.6,0,0,15.475,15.475,7.15,7.78,1.98,1.45,1.01,0.95,0.03,0.05,0.11,0.5,3.13,2.96,85.89,87.74,65.54,70.61,56.29,61.95,0,0,38.18,0,0,0,271,246,0.8,0.8,0.02,0.02,77.09,83.08,39.3,35.6,0,0,0,0,14.08,10.42,8.96,0,8.38,60,55.98,4495,3500,1925,0,0,6000,0,1
SG03,105,2024-09-28,2024,2846.97,4362.94,2846.97,4362.94,6330.12,6338.13,3.051,0,69,0,72.051,500.92,0,3099.59,0,3600.51,6.121,0,56,0,62.121,367.66,0,2479.31,0,2846.97,15.535,0,94.772,0,110.307,4.23,0,3.822515135,0,3.87,0,15.489,40.911,56.4,100.241,74.379,11.03,185.65,0,0,13.206,13.206,6.98,7.77,1.87,1.45,1.11,0.95,0.02,0.05,0.11,0.5,3.11,2.96,84.08,87.72,66.02,70.59,55.51,61.92,0,0,36.58,0,0,0,294,246,0.8,0.8,0.02,0.02,77.22,83.03,37,35.6,0,0,0,0,13.58,9.97,8.53,0,8.38,60,56,0,2000,0,0,0,0,0,1
SG03,106,2024-09-29,2024,3188.57,4351.82,3188.57,4351.82,6330.19,6338.08,5.171,0,18.71,0,23.881,155.45,0,980.84,0,1136.29,5.18,0,60.96,0,66.14,535.04,0,2653.53,0,3188.57,22.608,0,101.986,0,124.594,4.23,0,3.843408592,0,3.91,0,22.539,95.961,118.5,134.243,79.606,16.051,229.9,0,0,11.911,11.911,7.23,7.77,2.17,1.46,1,0.95,0.12,0.05,0.03,0.49,3.32,2.96,86.18,87.71,62.75,70.54,54.08,61.87,0,0,57.02,0,0,0,291,247,0.8,0.8,0.02,0.02,77.99,82.98,38.5,35.7,0,0,0,0,13.94,10.51,9.15,8,8.37,60,56.03,25525,2050,0,50,0,4500,0,1
SG03,107,2024-09-30,2024,2627.04,4335.64,2627.04,4335.64,6330.22,6338.04,3.05,0,82.8,0,85.85,223.35,0,3437.41,0,3660.76,2.231,0,52.93,0,55.161,365.84,0,2261.2,0,2627.04,15.463,0,78.356,0,93.819,4.23,0,3.465239696,0,3.57,25.773,15.413,62.003,103.189,84.589,67.836,10.975,163.4,0,0,14.04,14.04,6.71,7.76,1.92,1.46,0.99,0.95,0.15,0.06,0.08,0.49,3.14,2.96,85.24,87.7,62.42,70.49,53.21,61.82,0,0,0,0,0,0,284,247,0.8,0.8,0.02,0.02,77.47,82.94,39.9,35.7,0,0,0,0,13.99,10.6,9.24,0,8.37,60,56.05,0,0,0,0,0,0,0,0
SG03,108,2024-10-01,2024,2906.78,4322.37,2906.78,4322.37,6329.98,6337.98,2.35,0,22.41,0,24.76,142.59,0,1155.74,0,1298.33,1.251,0,63.71,0,64.961,233.12,0,2673.66,0,2906.78,9.849,0,104.994,0,114.843,4.22,0,3.926976504,0,3.95,15.937,9.82,69.793,95.55,102.316,80.21,6.994,189.52,0,0,12.979,12.979,7.06,7.76,1.99,1.46,1.03,0.96,0.07,0.06,0.01,0.49,3.1,2.96,85.38,87.69,65.59,70.47,56,61.79,0,0,147.12,0,0,0,287,247,0.8,0.8,0.02,0.02,77.06,82.89,39.7,35.7,0,0,0,0,0,0,0,0,8.37,60,56.08,6750,500,0,50,0,0,0,1
SG03,109,2024-10-02,2024,2918.13,4309.44,2918.13,4309.44,6330,6337.93,2.21,0,69.75,0,71.96,192.81,0,3176.11,0,3368.92,3.05,0,57.49,0,60.54,168.21,0,2749.92,0,2918.13,7.113,0,99.538,0,106.651,4.23,0,3.619668936,0,3.65,0,7.087,59.663,66.75,94.256,82.498,5.046,181.8,0,0,12.936,12.936,6.78,7.75,1.93,1.47,0.95,0.96,0.18,0.06,0.06,0.49,3.12,2.96,85.95,87.68,62.72,70.43,53.91,61.75,0,0,149.18,0,0,0,286,247,0.8,0.8,0.02,0.02,77.85,82.85,39.9,35.8,0,0,0,0,12.99,9.46,8.05,0,8.37,60,56.1,0,1000,0,50,0,5000,0,1
SG03,110,2024-10-03,2024,1342.16,4282.37,1342.16,4282.37,6329.7,6337.91,0.91,0,52.68,0,53.59,82.42,0,2444.36,0,2526.78,5.08,0,24.36,0,29.44,143.79,0,1198.37,0,1342.16,6.076,0,46.946,0,53.022,4.23,0,3.917487921,0,3.95,12.379,6.057,37.514,55.95,30.605,35.951,4.314,70.87,0,0,18.911,18.911,6.62,7.75,1.48,1.47,0.92,0.96,0.18,0.06,0.09,0.48,2.67,2.96,86.05,87.67,69.32,70.42,59.65,61.74,0,0,67.57,0,0,0,287,247,0.8,0.8,0.02,0.02,77.8,82.84,36,35.8,0,0,0,0,13.62,9.9,8.52,0,8.37,60,56.11,0,0,0,0,0,0,0,0
SG03,111,2024-10-04,2024,4147.77,4281.16,4147.77,4281.16,6330.06,6337.84,1.08,0,81.28,0,82.36,146.03,0,3529.86,0,3675.89,3.32,0,79.69,0,83.01,237.15,0,3910.62,0,4147.77,10.019,0,122.02,0,132.039,4.22,0,3.120221346,0,3.18,0,9.99,40.11,50.1,76.738,117.318,7.114,201.17,0,0,8.274,8.274,5.87,7.73,1.53,1.47,0.89,0.95,0.15,0.06,0.11,0.48,2.68,2.96,84.86,87.65,63.95,70.38,54.27,61.69,0,0,51.76,0,0,0,297,247,0.8,0.8,0.02,0.02,77.48,82.79,40.8,35.8,0,0,0,0,13.25,8.92,7.19,0,8.37,58,56.13,12835,4500,0,100,0,0,0,0
SG03,112,2024-10-05,2024,4839.17,4286.16,4839.17,4286.16,6329.85,6337.76,1.16,0,79.07,0,80.23,144.1,0,3846.4,0,3990.5,1.89,0,107.16,0,109.05,205.6,0,4633.57,0,4839.17,8.691,0,127.574,0,136.265,4.23,0,2.75325505,0,2.82,0,8.661,81.439,90.1,88.075,139.007,6.168,233.25,0,0,5.652,5.652,5.4,7.71,1.49,1.47,0.9,0.95,0.08,0.06,0.12,0.48,2.58,2.96,83.33,87.62,62.61,70.34,52.17,61.63,0,0,114.49,0,0,0,291,247,0.8,0.8,0.02,0.02,77.6,82.74,39.7,35.9,0,0,0,0,12.67,8.49,6.81,0,8.37,57,56.14,0,0,0,0,0,0,0,0
SG03,113,2024-10-06,2024,4955.12,4292.1,4955.12,4292.1,6330.06,6337.68,1.42,0,71.5,0,72.92,151.1,0,3631.26,0,3782.36,1.51,0,93.23,0,94.74,198.81,0,4756.31,0,4955.12,8.399,0,136.095,0,144.494,4.22,0,2.861356808,0,2.92,0,8.375,126.875,135.25,87.706,142.69,5.964,236.36,0,0,5.213,5.213,5.58,7.69,1.54,1.47,0.9,0.95,0.07,0.06,0.15,0.47,2.66,2.95,83.78,87.59,62.37,70.28,52.26,61.56,0,0,167.87,0,0,0,261,247,0.8,0.8,0.02,0.02,80.43,82.72,40.1,35.9,0,0,0,0,11.87,8.2,6.2,0,8.37,57,56.15,27885,3000,0,100,0,5000,0,0
SG03,114,2024-10-07,2024,5352.11,4301.42,5352.11,4301.42,6330.11,6337.6,0.41,0,75.51,0,75.92,59.04,0,3597.12,0,3656.16,2.52,0,105.88,0,108.4,174.88,0,5177.23,0,5352.11,11.469,0,162.096,0,173.565,6.56,0,3.130940677,0,3.24,21.33,7.367,114.703,143.4,89.376,155.317,5.247,249.94,0,0,3.708,3.708,5.91,7.67,1.52,1.47,0.92,0.95,0.07,0.06,0.17,0.47,2.67,2.95,84.5,87.57,64.89,70.23,54.83,61.5,0,0,108.78,0,0,0,279,248,0.8,0.8,0.02,0.02,80.54,82.7,40.3,35.9,0,0,0,0,12.25,8.95,7.62,0,8.37,55,56.14,0,1000,0,50,0,0,0,0
SG03,115,2024-10-08,2024,3640.91,4295.66,3640.91,4295.66,6330.18,6337.54,0.7,0,50.14,0,50.84,88.06,0,3005.58,0,3093.64,0.86,0,70.15,0,71.01,119.03,0,3521.88,0,3640.91,5.029,0,106.087,0,111.116,4.22,0,3.012226425,0,3.05,89.562,5.015,70.263,164.84,44.053,105.656,3.571,153.28,0,0,10.196,10.196,5.5,7.65,1.36,1.47,0.89,0.95,0.07,0.06,0.13,0.47,2.44,2.95,83.87,87.55,66.21,70.21,55.53,61.47,0,0,183.83,0,0,0,271,248,0.8,0.8,0.02,0.02,80.76,82.68,39.9,36,0,0,0,0,12.47,8.42,6.8,0,0,60,56.16,7280,1500,0,0,0,5000,0,0
SG03,116,2024-10-09,2024,3991.58,4293.03,3991.58,4293.03,6329.98,6337.48,0.4,0,70.04,0,70.44,50.45,0,3545.97,0,3596.42,0.4,0,71.39,0,71.79,50.45,0,3941.13,0,3991.58,2.132,0,112.264,0,114.396,4.23,0,2.848523139,0,2.87,91.055,2.125,74.316,167.496,70.253,118.234,1.513,190,0,0,8.866,8.866,5.9,7.64,1.54,1.47,1.25,0.95,0.09,0.06,0.16,0.47,3.04,2.95,78.83,87.49,61.59,70.17,48.55,61.39,0,0,87.41,0,0,0,263,248,0.8,0.8,0.02,0.02,80.85,82.67,39.9,36,0,0,0,0,12.49,8.26,6.56,0,8.37,60,56.19,7985,2000,140,50,0,4000,0,0
SG03,117,2024-10-10,2024,2660.25,4279.03,2660.25,4279.03,6330.16,6337.44,0.7,0,58.09,0,58.79,53.86,0,2949.22,0,3003.08,0.5,0,55.19,0,55.69,37.64,0,2622.61,0,2660.25,1.589,0,87.595,0,89.184,4.22,0,3.339993365,0,3.35,92.302,1.139,45.966,139.407,46.293,78.678,1.129,126.1,0,5.75,8.164,13.914,6.44,7.63,1.55,1.47,1.38,0.96,0.11,0.06,0.06,0.46,3.09,2.95,78.61,87.45,66.2,70.14,52.04,61.34,0,0,266.48,0,0,0,293,248,0.8,0.8,0.02,0.02,80.85,82.66,40.4,36,0,0,0,0,12.08,6.32,4.62,0,8.37,60,56.21,0,1500,0,50,0,0,0,1
SG03,118,2024-10-11,2024,3407.1,4271.62,3407.1,4271.62,6329.96,6337.39,0.7,0,55.45,0,56.15,63.17,0,2917.02,0,2980.19,0.7,0,64.83,0,65.53,63.63,0,3343.47,0,3407.1,2.685,0,114.737,0,117.422,4.22,0,3.431674279,0,3.45,59.939,1.927,60.164,122.03,42.247,100.304,1.909,144.46,0,0,11.082,11.082,6.23,7.62,1.35,1.47,1.2,0.96,0.09,0.06,0.15,0.46,2.78,2.95,80.81,87.42,68.44,70.14,55.31,61.31,0,0,266.65,0,0,0,289,248,0.8,0.8,0.02,0.02,80.07,82.64,39.7,36,0,0,0,0,11.28,5.4,3.04,9.61,8.42,60,56.24,10700,0,0,0,0,0,0,0
SG03,119,2024-10-12,2024,1726.71,4250.17,1726.71,4250.17,6329.78,6337.37,0.6,0,50.7,0,51.3,51.43,0,2609.01,0,2660.44,0.6,0,31.72,0,32.32,49.35,0,1677.36,0,1726.71,2.082,0,60.826,0,62.908,4.22,0,3.6262937,0,3.64,71.457,1.495,30.298,103.25,32.458,50.321,1.481,84.26,0,7.75,9.703,17.453,6.91,7.62,1.56,1.47,1.03,0.96,0.12,0.06,0.19,0.46,3.27,2.95,79.87,87.39,65.99,70.12,52.71,61.28,0,0,306.68,0,0,0,286,249,0.8,0.8,0.02,0.02,80.92,82.64,39.6,36,0,0,0,0,10.06,4.37,2.1,13.97,8.62,60,56.25,0,0,0,0,0,0,0,0
SG03,120,2024-10-13,2024,3354.09,4242.67,3354.09,4242.67,6329.96,6337.32,1.25,0,59.9,0,61.15,90.26,0,2999.1,0,3089.36,0.9,0,65.33,0,66.23,68.23,0,3285.86,0,3354.09,2.886,0,117.946,0,120.832,4.23,0,3.589501683,0,3.6,3.007,2.273,60.32,65.6,75.807,98.576,2.047,176.43,0,0,11.283,11.283,6.91,7.61,1.7,1.47,1.51,0.96,0.02,0.06,0.08,0.46,3.3,2.95,78.16,87.34,66.73,70.11,52.16,61.23,0,0,126.67,0,0,0,294,249,0.8,0.8,0.02,0.02,80.99,82.63,39.8,36.1,0,0,0,0,9.34,4.04,1.92,14,8.82,60,56.28,22295,3000,280,150,0,6000,0,1
SG03,121,2024-10-14,2024,2981.51,4232.22,2981.51,4232.22,6330.17,6337.28,0.8,0,65.3,0,66.1,40.99,0,3943.24,0,3984.23,0.9,0,51.54,0,52.44,56.89,0,2924.62,0,2981.51,2.404,0,102.85,0,105.254,4.23,0,3.516696186,0,3.53,20.381,1.722,52.397,74.5,76.325,87.739,1.706,165.77,0,0,12.696,12.696,6.89,7.61,1.81,1.47,1.38,0.97,0.04,0.06,0.12,0.46,3.36,2.95,79.9,87.3,64.15,70.08,51.25,61.18,0,0,306.15,0,0,0,288,249,0.8,0.8,0.02,0.02,80.86,82.62,40.3,36.1,0,0,0,0,10.6,4.82,2.5,14.52,9.01,60,56.3,0,2000,210,25,0,0,0,1
SG03,122,2024-10-15,2024,3299.62,4224.55,3299.62,4224.55,6330.21,6337.23,1.06,0,60.51,0,61.57,103.94,0,3625.92,0,3729.86,0.96,0,48.25,0,49.21,90.75,0,3208.87,0,3299.62,3.831,0,112.965,0,116.796,4.22,0,3.520398146,0,3.54,38.638,2.748,57.703,99.089,90.741,96.266,2.723,189.73,0,0,11.49,11.49,7.17,7.61,1.93,1.48,1.61,0.97,0.08,0.06,0.01,0.45,3.63,2.96,77.63,87.24,63.56,70.05,49.34,61.11,0,0,219.41,0,0,0,287,249,0.8,0.8,0.02,0.02,80.53,82.6,41.7,36.1,0,0,0,0,11.09,5.01,2.58,12.83,9.14,60,56.32,12560,1000,105,50,0,3000,0,0
SG03,123,2024-10-16,2024,4015.38,4222.85,4015.38,4222.85,6330.08,6337.18,0.25,0,58.21,0,58.46,35.84,0,3227.59,0,3263.43,0.35,0,68.05,0,68.4,21.9,0,3993.48,0,4015.38,0.925,0,140.839,0,141.764,4.22,0,3.526723559,0,3.53,16.901,0.664,72.365,89.93,82.719,119.804,0.657,203.18,0,0,8.776,8.776,7.04,7.6,1.77,1.48,1.55,0.97,0.09,0.06,0.1,0.45,3.51,2.96,78.02,87.17,64.29,70.01,50.16,61.03,0,0,516.23,0,0,0,204,249,0.8,0.8,0.02,0.02,80.4,82.58,43.4,36.2,0,0,0,0,11.58,5.09,2.49,14.77,9.3,58,56.34,8030,2000,210,0,0,0,0,1
SG03,124,2024-10-17,2024,5284.89,4231.44,5284.89,4231.44,6330.16,6337.1,0.8,0,61.45,0,62.25,40.31,0,3530.5,0,3570.81,1.25,0,95.7,0,96.95,91.41,0,5193.48,0,5284.89,3.862,0,183.65,0,187.512,4.22,0,3.536164576,0,3.55,0.544,2.564,94.866,97.974,132.124,155.804,2.742,290.67,0,0,3.963,3.963,7.31,7.6,1.9,1.48,1.59,0.98,0.09,0.06,0.19,0.45,3.76,2.97,78.25,87.09,62.04,69.94,48.54,60.91,0,0,472.33,0,0,0,285,249,0.8,0.8,0.02,0.02,80.95,82.56,42.6,36.3,0,0,0,0,11.31,5.05,2.54,13.1,9.44,55,56.32,10565,1500,350,0,0,6000,0,0
SG03,125,2024-10-18,2024,2903.53,4220.78,2903.53,4220.78,6329.8,6337.06,1.49,0,57.13,0,58.62,56.25,0,3277.76,0,3334.01,1.49,0,50.88,0,52.37,56.25,0,2847.28,0,2903.53,2.373,0,102.446,0,104.819,4.22,0,3.598030401,0,3.61,84.287,1.644,52.189,138.12,51.103,85.419,1.688,138.21,0,7.5,5.491,12.991,7.06,7.6,1.64,1.48,1.54,0.98,0.18,0.06,0.09,0.45,3.45,2.97,78.24,87.04,65.31,69.91,51.1,60.85,0,0,304.5,0,0,0,294,249,0.8,0.8,0.02,0.02,80.96,82.56,42.7,36.3,0,0,0,0,11.07,5,2.58,0,9.44,60,56.34,5810,1500,0,50,0,0,0,1
SG03,126,2024-10-19,2024,2271.36,4213.65,2271.36,4213.65,6329.85,6343.86,0,0,26.98,0,26.98,0,0,1840.88,0,1840.88,0,0,33.23,0,33.23,0,0,2271.36,0,2271.36,0,0,77.49,0,77.49,0,0,3.411612426,0,3.41,177.58,0,39.03,216.61,47.699,68.141,0,115.84,0,11.5,0.041,11.541,7.3,7.59,1.7,1.49,1.43,0.99,0.59,0.06,0.16,0.44,3.89,2.98,80.41,87.01,58.13,69.87,46.74,60.8,0,0,427.11,0,0,0,250,249,0.8,0.8,0.02,0.02,80.55,82.55,41.3,36.3,0,0,0,0,0,0,0,0,0,60,59,4545,500,0,0,0,0,0,1
SG04,1,2024-06-03,2024,3286.99,3286.99,3286.99,3286.99,3817.01,3817.01,0.8,0,90.25,0,91.05,53.25,0,5961.27,0,6014.52,0,0,50.85,0,50.85,0,0,3286.99,0,3286.99,0,0,198.974,0,198.974,0,0,6.053380144,0,6.05,0,0,0,0,0,0,0,0,0,0,2.43,2.43,7.43,7.43,0,0,0.58,0.58,0.08,0.08,1.27,1.27,1.93,1.93,92.2,92.2,80.28,80.28,74.02,74.02,0,0,323.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.68,9.62,8.4,0,0,0,0,5250,1200,90,40,0,0,0,0
SG04,2,2024-06-04,2024,4605.69,4564.44,4605.69,4564.44,5236.22,5235.61,1.6,0,54.84,0,56.44,101.95,0,3667.93,0,3769.88,2.4,0,64.99,0,67.39,155.2,0,4450.49,0,4605.69,8.859,0,267.325,0,276.184,5.71,0,6.006641965,0,6,0,0,0,0,0,0,0,0,0,0,2.89,2.89,7.5,7.47,0,0,0.67,0.63,0.19,0.14,1.14,1.2,2,1.97,91.05,91.53,80.53,80.43,73.33,73.62,0,0,102.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.44,9.23,7.95,6.49,6.49,0,0,7750,2650,120,30,0,0,0,1
SG04,3,2024-06-05,2024,4114.27,4399.49,4114.27,4399.49,5235.55,5235.59,1.4,0,70.15,0,71.55,97.78,0,3681.79,0,3779.57,0.7,0,68.85,0,69.55,50.15,0,4064.12,0,4114.27,2.724,0,235.678,0,238.402,5.43,0,5.798992156,0,5.79,0,0,0,0,0,0,0,0,0,0,5.14,5.14,7.5,7.48,0,0,0.63,0.63,0.1,0.13,1.27,1.22,2,1.98,91.59,91.55,80.07,80.31,73.33,73.52,0,0,69.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.59,80.07,73.33,6.57,6.53,0,0,7500,2370,90,36,0,0,0,1
SG04,4,2024-06-06,2024,2166.92,3800.81,2166.92,3800.81,5237.27,5235.85,2,0,72.12,0,74.12,119.43,0,3772.87,0,3892.3,0.8,0,42.56,0,43.36,54.22,0,2112.7,0,2166.92,2.718,0,122.332,0,125.049,5.01,0,5.79031571,0,5.77,0,0,0,0,0,0,0,0,0,0,14.07,14.07,7.5,7.48,0,0,0.61,0.63,0.43,0.17,0.95,1.18,2,1.98,91.8,91.59,79.88,80.24,73.33,73.49,0,0,61.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.42,9.74,8.27,6.64,6.57,0,0,4250,1000,0,23,0,0,0,1
SG04,5,2024-06-07,2024,0,2997.12,0,2997.12,0,5235.85,1.4,0,35.22,0,36.62,98.16,0,2081.92,0,2180.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,7.48,0,0,0,0.63,0,0.17,0,1.18,0,1.98,0,91.59,0,80.24,0,73.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38,6.52,0,0,0,0,0,0,0,0,0,0
SG04,6,2024-06-08,2024,3336.06,3056.28,3336.06,3056.28,5236.46,5235.96,1,0,17.37,0,18.37,70.23,0,1165.21,0,1235.44,1.9,0,60.62,0,62.52,112.84,0,3223.22,0,3336.06,4.484,0,173.734,0,178.218,3.97,0,5.390075763,0,5.34,0,0,0,0,0,0,0,0,0,0,8.71,8.71,7.4,7.47,0,0,0.54,0.61,0.13,0.17,1.73,1.28,2.4,2.06,92.65,91.79,72.93,78.85,67.57,72.37,0,0,238.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.79,9.84,8.26,0,6.52,0,0,7000,2070,35,28,0,0,0,0
SG04,7,2024-06-09,2024,5272.66,3385.65,5272.66,3385.65,5272.66,5244.41,2.57,0,41.45,0,44.02,171.62,0,2934.57,0,3106.19,4.2,0,75.32,0,79.52,302.81,0,4969.85,0,5272.66,15.222,0,248.339,0,263.561,5.03,0,4.996911376,0,5,0,22.61,19.89,42.5,0,76.743,20.257,97,0,0,0,0,7.4,7.45,0.47,0.11,0.57,0.6,0.18,0.17,1.18,1.26,2.4,2.14,92.24,91.89,73.25,77.56,67.57,71.27,0,0,0,0,0,0,292,292,0,0,0,0,79.26,0,32.2,0,0,0,0,0,14.02,9.79,8.1,6.2,6.45,0,0,8750,2050,35,49,0,850,0,0
SG04,8,2024-06-10,2024,3679.49,3423.67,3679.49,3423.67,5185.42,5236.13,3,0,56.15,0,59.15,113.98,0,3942.34,0,4056.32,3.57,0,53.3,0,56.87,138.71,0,3540.78,0,3679.49,7.084,0,175.002,0,182.086,5.11,0,4.942470303,0,4.95,0,4.689,220.311,225,0,228.638,4.162,232.8,0,0,6.97,6.97,7.4,7.44,1.76,0.34,0.67,0.61,0.25,0.18,-0.28,1.05,2.4,2.18,90.94,91.76,74.3,77.11,67.57,70.76,0,0,253.75,0,0,0,294,294,0.76,0.76,0.03,0.03,85.07,0,32.7,0,0,0,0,0,13.22,9.46,7.96,6.37,6.41,0,0,7300,2050,70,45,0,4500,0,0
SG04,9,2024-06-11,2024,4228.92,3515.91,4228.92,3515.91,5237.05,5236.26,3.4,0,77.43,0,80.83,173.98,0,4331.21,0,4505.19,3.6,0,65.08,0,68.68,186.45,0,4042.47,0,4228.92,9.321,0,199.669,0,208.99,5,0,4.939282172,0,4.94,0,16.248,291.252,307.5,0,272.023,14.677,286.7,0,0.62,4,4.62,7.4,7.44,1.95,0.56,0.59,0.61,0.21,0.18,-0.35,0.85,2.4,2.21,92.05,91.8,73.4,76.6,67.57,70.32,0,0,124,0,0,0,274,283,0.83,0.79,0.02,0.02,84.33,83.81,34.2,33.3,51.29,51.29,0,0,12.9,9.25,7.8,6.46,6.41,0,0,8700,2000,70,42,0,6150,0,1
SG04,10,2024-06-12,2024,4455.28,3612.47,4455.28,3612.47,5236.37,5236.27,2.79,0,84.92,0,87.71,147.24,0,4399.92,0,4547.16,2.79,0,81.54,0,84.33,147.24,0,4308.04,0,4455.28,7.997,0,214.67,0,222.667,5.43,0,4.983008514,0,5,0,5.293,249.707,255,0,210.582,4.418,215,0,0.58,3,3.58,7.4,7.43,1.49,0.68,0.74,0.63,0.24,0.19,-0.07,0.74,2.4,2.23,90.03,91.58,75.05,76.41,67.57,69.97,0,0,90.96,0,0,0,276,281,0.76,0.78,0.02,0.02,82.83,0,37.3,0,54.66,0,0,0,13.16,9.6,8.18,6.32,6.39,0,0,9000,1800,35,46,0,5100,0,0
SG04,11,2024-06-13,2024,4383.95,3684.37,4383.95,3684.37,5237.17,5236.37,3.1,0,73.69,0,76.79,153.2,0,3760.48,0,3913.68,3.1,0,79.68,0,82.78,153.2,0,4230.75,0,4383.95,7.738,0,211.93,0,219.668,5.05,0,5.009277315,0,5.01,0,5.121,260.879,266,0,248.604,4.596,253.2,0,3,0.91,3.91,7.4,7.43,1.73,0.8,0.65,0.63,0.24,0.2,-0.22,0.63,2.4,2.25,91.2,91.54,74.08,76.15,67.57,69.71,0,0,176.41,0,0,0,292,284,0.87,0.8,0.02,0.02,84.11,83.69,35.6,34.6,54.33,52.45,0,0,13.44,9.52,7.95,6.59,6.41,0,0,9000,1800,35,44,0,5320,0,1
SG04,12,2024-06-14,2024,4434.53,3748.33,4434.53,3748.33,5237.63,5236.5,2.05,0,17.97,0,20.02,92.43,0,3760.55,0,3852.98,2.05,0,44.31,0,46.36,92.43,0,4342.1,0,4434.53,4.63,0,217.376,0,222.006,5.01,0,5.00624122,0,5.01,0,3.065,264.435,267.5,2.058,231.47,2.772,236.3,0,3.68,0,3.68,7.4,7.43,1.64,0.88,0.65,0.63,0.21,0.2,-0.1,0.56,2.4,2.27,91.17,91.5,74.11,75.95,67.57,69.49,0,0,85.99,0,0,0,207,269,0.82,0.81,0.02,0.02,86.74,84.23,35.4,34.8,55.81,52.96,0,0,13.8,9.42,7.67,6.37,6.41,0,0,8200,2050,70,45,0,5350,0,1
