id,company_code,plant_code,hari_giling,tgl_giling,thn_giling,KIS,KIS SD,KIS INCLUSIF,KIS INCLUSIF SD,KES,KES SD,HA TEBANG TR,HA TEBANG TS,HA TEBANG KSO,HA TEBANG SPT,HA TEBANG TOTAL,TON TEBANG TR,TON TEBANG TS,TON TEBANG KSO,TON TEBANG SPT,TON TEBANG TOTAL,HA GILING TR,HA GILING TS,HA GILING KSO,HA GILING SPT,HA GILING TOTAL,TON GILING TR,TON GILING TS,TON GILING KSO,TON GILING SPT,TON GILING TOTAL,KRISTAL TR,KRISTAL TS,KRISTAL KSO,KRISTAL SPT,KRISTAL TOTAL,RENDEMEN TR,RENDEMEN TS,RENDEMEN KSO,RENDEMEN SPT,RENDEMEN TOTAL,GULA MILIK PG,GULA MILIK PETANI,GULA MILIK KSO,GULA PRODUKSI,TETES MILIK PG,TETES MILIK KSO,TETES MILIK PETANI,TETES PRODUKSI,tebu_terbakar_total,beban_pabrik,kristal_taksasi,plus_minus_kristal,JAM BERHENTI A,JAM BERHENTI B,TOTAL JAM BERHENTI,pol_tebu,pol_tebu_sd,k_dlm_tetes,k_dlm_tetes_sd,k_dlm_ampas,k_dlm_ampas_sd,k_dlm_blotong,k_dlm_blotong_sd,ef_ov,ef_ov_sd,k_dlm_total,k_dlm_total_sd,ef_me,ef_me_sd,ef_bhr,ef_bhr_sd,ef_or,ef_or_sd,residu,residu_rupiah,bba_ton,bba_rupiah,pln_kwh,pln_rupiah,icumsa,icumsa_sd,bjb,bjb_sd,kadar_air,kadar_air_sd,tetes_brix,tetes_brix_sd,tetes_hk,tetes_hk_sd,tetes_tsai,tetes_tsai_sd,tetes_od,tetes_od_sd,brix,pol,nilainira,analisa_trash,analisa_trash_sd,soc,soc_sd,bpp_kapur,bpp_belerang,bpp_asam_phospat,bpp_flokulan,bpp_filter_aid,karung_dipakai,karung_reject,rain
1721,SGN,SG21,20,45470,2024,2467.83,1888.91,2467.83,1888.91,2650.02,2649.98,35.391,0,0,0,35.391,2378.72,0,0,0,2378.72,34.285,0,0,0,34.285,2467.83,0,0,0,2467.83,162.878,0,0,0,162.878,6.6,0,#DIV/0!,0,6.6,49.353,116.647,0,166,12.339,0,74.035,86.374,0,512.42,-0.19,2.44,0.8,0.85,1.65,8.68,8.61,1.28,1.46,0.7,0.65,0.09,0.09,0.01,0.05,2.08,2.25,91.91,92.4,82.73,79.97,76.04,73.89,0,0,0,0,24300,27085647,265,272,0.85,0.83,0.07,0.07,87.65,87.61,32.6,35.36,0,0,0,0,15.5,11.2,9.48,0,0,0,0,2000,1250,105,15,0,3320,0,1
1778,SGN,SG21,21,45471,2024,2455.73,1916.09,2455.73,1916.09,2650.07,2649.99,28.888,0,0,0,28.888,2211.88,0,0,0,2211.88,35.315,0,0,0,35.315,2455.73,0,0,0,2455.73,162.57,0,0,0,162.57,6.62,0,#DIV/0!,0,6.62,51.222,115.778,0,167,19.646,0,73.672,93.318,0,508.48,-3.7,0.54,0,1.76,1.76,8.7,8.62,1.28,1.45,0.7,0.66,0.09,0.09,0.01,0.04,2.08,2.24,91.94,92.38,82.76,80.14,76.09,74.03,0,0,0,0,24100,27158152,265,271,0.84,0.83,0.07,0.06,87.13,87.58,34.51,35.31,0,0,0,0,15.29,11.26,9.64,0,0,55.09,55.12,2000,800,105,0,0,3340,0,1
1848,SGN,SG21,22,45472,2024,2173.87,1927.89,2173.87,1927.89,2649.71,2649.97,30.128,0,0,0,30.128,2159.96,0,0,0,2159.96,29.316,0,0,0,29.316,2173.87,0,0,0,2173.87,144.34,0,0,0,144.34,6.64,0,#DIV/0!,0,6.64,50.581,102.419,0,153,17.391,0,65.216,82.607,0,500.39,-6.71,0.87,0,4.31,4.31,8.69,8.62,1.23,1.44,0.72,0.66,0.09,0.09,0.01,0.04,2.05,2.23,91.73,92.34,83.29,80.3,76.41,74.15,0,0,0,0,23620,28784326,265,271,0.84,0.83,0.07,0.06,87.77,87.59,34.62,35.28,0,0,0,0,13.97,10.38,8.95,0,0,55.12,55.12,2500,800,105,0,0,3060,0,0
1850,SGN,SG21,23,45473,2024,1828.7,1923.55,1828.7,1923.55,2650.29,2649.99,29.385,0,0,0,29.385,2039.54,0,0,0,2039.54,25.535,0,0,0,25.535,1828.7,0,0,0,1828.7,121.609,0,0,0,121.609,6.65,0,#DIV/0!,0,6.65,43.93,86.07,0,130,0,0,54.861,54.861,0,492.32,-8.16,0.12,0,7.44,7.44,8.72,8.63,1.27,1.43,0.7,0.66,0.09,0.09,0.01,0.04,2.07,2.22,91.95,92.33,82.94,80.41,76.26,74.24,0,0,0,0,23320,25967005,262,270,0.84,0.83,0.06,0.06,87.55,87.59,34.32,35.23,0,0,0,0,15.15,11.28,9.74,17.84,17.56,55.15,55.12,2500,800,105,0,0,2600,0,1
3678,SGN,SG21,24,45474,2024,2510.93,2119.35,2510.93,1948.17,2376.3,2977.07,30.639,0,0,0,30.639,2255.51,0,0,0,2255.51,35.505,0,0,0,35.505,2510.93,0,0,0,2510.93,167.228,0,0,0,167.228,6.66,0,#DIV/0!,0,6.66,50.042,118.458,0,168.5,37.664,0,75.328,112.992,0,491.55,1.18,1.95,0,1.26,1.26,8.75,8.63,1.3,1.42,0.69,0.66,0.09,0.09,0.01,0.04,2.09,2.22,92.09,92.31,82.65,80.54,76.11,74.35,0,0,0,-240750000,23960,26899207,261,270,0.84,0.83,0.06,0.06,87.65,87.59,34.43,35.18,0,0,0,0,0,0,0,0,0,55.01,55.11,2000,800,105,15,0,3370,0,1
3228,SGN,SG21,25,45475,2024,2327.64,1963.44,2327.64,1963.44,2650.06,2650,34.107,0,0,0,34.107,2401.58,0,0,0,2401.58,32.803,0,0,0,32.803,2327.64,0,0,0,2327.64,155.486,0,0,0,155.486,6.68,0,#DIV/0!,0,6.68,48.644,109.856,0,158.5,23.277,0,69.829,93.106,0,489,-2.24,0.32,0,2.92,2.92,8.77,8.64,1.3,1.42,0.69,0.66,0.09,0.09,0.01,0.04,2.09,2.21,92.13,92.3,82.68,80.64,76.17,74.43,0,0,0,0,24220,27209941,261,269,0.84,0.83,0.06,0.06,87.55,87.59,34.52,35.15,0,0,0,0,15.21,11.33,9.78,0,0,55.03,55.11,2000,1750,50,15,0,3170,0,1
3183,SGN,SG21,26,45476,2024,2502.93,2144.08,2502.93,1984.31,2649.77,2649.98,35.108,0,0,0,35.108,2507.95,0,0,0,2507.95,34.196,0,0,0,34.196,2502.93,0,0,0,2502.93,167.196,0,0,0,167.196,6.68,0,#DIV/0!,0,6.68,50.053,117.947,0,168,25.029,0,75.088,100.117,0,488.67,1.09,1.41,0,1.33,1.33,8.8,8.65,1.32,1.41,0.7,0.67,0.09,0.09,0.01,0.04,2.12,2.2,92.07,92.29,82.45,80.73,75.91,74.51,0,0,0,0,23560,26474536,261,269,0.83,0.83,0.07,0.07,87.65,87.59,34.85,35.14,0,0,0,0,15.62,11.35,9.64,0,0,55.05,55.11,3000,1250,100,0,0,3360,0,1
3185,SGN,SG21,27,45477,2024,2331.21,2151.58,2331.21,1997.22,2650.36,2650,27.328,0,0,0,27.328,1956.44,0,0,0,1956.44,33.588,0,0,0,33.588,2331.21,0,0,0,2331.21,156.191,0,0,0,156.191,6.7,0,#DIV/0!,0,6.7,52.712,110.288,0,163,23.312,0,69.936,93.248,0,482.18,-4.64,1.86,1.39,1.5,2.89,8.85,8.66,1.35,1.41,0.7,0.67,0.09,0.09,0.01,0.04,2.15,2.2,92.1,92.28,82.2,80.79,75.71,74.56,0,0,0,0,23200,26122370,261,268,0.83,0.83,0.07,0.06,87.9,87.61,34.5,35.11,0,0,0,0,15.4,11.44,9.86,0,0,55.01,55.1,3000,1250,105,15,0,3260,0,1
3186,SGN,SG21,28,45478,2024,2454.67,2163.27,2454.67,2013.65,2650.12,2650.01,35.459,0,0,0,35.459,2276.43,0,0,0,2276.43,36.635,0,0,0,36.635,2454.67,0,0,0,2454.67,164.462,0,0,0,164.462,6.7,0,#DIV/0!,0,6.7,54.806,115.694,0,170.5,29.456,0,73.64,103.096,0,476.6,-4.75,0.82,0,1.77,1.77,8.85,8.67,1.32,1.41,0.74,0.67,0.09,0.09,0.01,0.04,2.15,2.2,91.68,92.26,82.57,80.87,75.71,74.61,0,0,0,0,23600,26536684,261,268,0.83,0.82,0.05,0.06,88,87.62,34.55,35.08,0,0,0,0,15.37,11.17,9.49,0,0,54.97,54.1,2500,1000,70,0,0,3410,0,1
3679,SGN,SG21,29,45479,2024,2672.97,2182.21,2672.97,2036.5,2672.97,2903.41,36.103,0,0,0,36.103,2349.11,0,0,0,2349.11,40.771,0,0,0,40.771,2672.97,0,0,0,2672.97,179.089,0,0,0,179.089,6.7,0,#DIV/0!,0,6.7,47.868,126.132,0,174,34.749,0,80.189,114.938,0,482.19,6.97,1.38,0,0,0,8.9,8.68,1.42,1.41,0.69,0.67,0.09,0.09,0.01,0.03,2.2,2.2,92.25,92.26,81.61,80.91,75.28,74.64,0,0,0,0,23640,26598831,266,268,0.84,0.83,0.05,0.06,87.75,87.63,34.59,35.06,0,0,0,0,15.5,11.51,9.92,0,0,54.97,54.1,3000,1250,105,0,0,3480,0,1
3680,SGN,SG21,30,45480,2024,2577.27,2196.36,2577.27,2054.61,2650.15,2891.8,30.891,0,0,0,30.891,2157.14,0,0,0,2157.14,37.605,0,0,0,37.605,2577.27,0,0,0,2577.27,173.193,0,0,0,173.193,6.72,0,#DIV/0!,0,6.72,54.749,121.251,0,176,36.082,0,77.318,113.4,0,479.91,0.24,2.53,0,0.66,0.66,8.8,8.68,1.3,1.4,0.68,0.67,0.09,0.09,0.01,0.03,2.08,0,92.22,92.26,82.8,80.99,76.36,74.72,0,0,0,0,23260,26060225,263,268,0.84,0.83,0.04,0.06,87.5,87.62,34.83,35.05,0,0,0,0,15.29,11.38,9.82,0,0,54.93,55.07,3500,1000,105,15,0,3520,0,0
3193,SGN,SG21,31,45481,2024,2503.02,2206.95,2503.02,2069.14,2649.87,2660.16,35.089,0,0,0,35.089,2430.72,0,0,0,2430.72,36.78,0,0,0,36.78,2503.02,0,0,0,2503.02,168.453,0,0,0,168.453,6.73,0,#DIV/0!,0,6.73,56.099,116.901,0,173,32.539,0,75.091,107.63,0,475.89,-3.63,0.38,1.33,0,1.33,8.8,8.69,1.28,1.4,0.7,0.67,0.09,0.09,0.01,0.03,2.07,2.19,92.07,92.25,83.07,81.07,76.48,74.79,0,0,0,0,25700,28640390,263,267,0.84,0.83,0.05,0.06,87.3,87.61,34.59,35.03,0,0,0,0,14.52,10.8,9.31,0,0,54.93,55.07,3000,1100,130,0,0,3460,0,1
3194,SGN,SG21,32,45482,2024,2504.09,2216.88,2504.09,2082.8,2649.83,2659.77,44.358,0,0,0,44.358,3065.48,0,0,0,3065.48,35.307,0,0,0,35.307,2504.09,0,0,0,2504.09,169.026,0,0,0,169.026,6.75,0,#DIV/0!,0,6.75,53.819,119.181,0,173,35.057,0,75.123,110.18,0,472.42,-0.59,2.92,1.32,0,1.32,8.8,8.69,1.27,1.39,0.68,0.67,0.09,0.09,0.01,0.03,2.05,2.18,92.24,92.25,83.16,81.15,76.71,74.86,0,0,0,0,22000,24878363,263,267,0.83,0.83,0.04,0.06,87.65,87.61,34.77,35.02,0,0,0,0,15.69,11.35,9.62,0,0,54.98,55.06,3500,1000,105,0,0,3460,0,1
3195,SGN,SG21,33,45483,2024,2523.67,2226.8,2523.67,2096.22,2649.52,2659.4,42.986,0,0,0,42.986,2834.99,0,0,0,2834.99,38.221,0,0,0,38.221,2523.67,0,0,0,2523.67,170.856,0,0,0,170.856,6.77,0,#DIV/0!,0,6.77,54.638,120.362,0,175,37.855,0,75.71,113.565,0,468.81,-0.98,2.59,1.14,0,1.14,8.8,8.69,1.23,1.39,0.7,0.67,0.09,0.09,0.02,0.03,2.03,2.18,92.09,92.24,83.54,81.24,76.93,74.94,0,0,0,0,23820,26671335,261,267,0.83,0.83,0.05,0.06,87.55,87.61,34.49,35,0,0,0,0,15.32,11.38,9.81,0,0,54.98,55.06,3500,1000,105,15,0,3500,0,1
3196,SGN,SG21,34,45484,2024,2660.86,2240.39,2660.86,2112.9,2660.86,2659.45,39.956,0,0,0,39.956,2735.32,0,0,0,2735.32,38.244,0,0,0,38.244,2660.86,0,0,0,2660.86,180.405,0,0,0,180.405,6.78,0,#DIV/0!,0,6.78,53.244,128.256,0,181.5,39.913,0,79.826,119.739,0,468.25,0.94,1.5,0,0,0,8.85,8.7,1.32,1.39,0.65,0.67,0.09,0.09,0.01,0.03,2.07,2.18,92.66,92.26,82.68,81.29,76.61,75,0,0,0,0,24000,26971711,262,267,0.83,0.83,0.05,0.06,87.33,87.6,34.39,34.97,0,0,0,0,15.4,11.44,9.86,0,0,54.39,55.04,3500,2000,105,0,0,3630,0,0
7724,SGN,SG21,35,45485,2024,2715.79,2254.84,2715.79,2130.19,2715.79,2849.78,39.38,0,0,0,39.38,2787.9,0,0,0,2787.9,38.049,0,0,0,38.049,2715.79,0,0,0,2715.79,181.957,0,0,0,181.957,6.7,0,#DIV/0!,0,6.7,46.071,133.929,0,180,27.159,0,81.473,108.632,0,470.74,8.63,6.14,0,0,0,8.8,8.7,1.33,1.38,0.67,0.67,0.09,0.09,0.01,0.03,2.1,2.17,92.43,92.26,82.37,81.33,76.14,75.04,0,0,0,0,23740,26650619,263,267,0.83,0.83,0.05,0.06,87.33,87.59,34.47,34.96,0,0,0,0,15.35,11.43,9.87,0,0,54.03,55.01,3000,1000,105,15,0,3600,0,1
7725,SGN,SG21,36,45486,2024,2633.63,2266,2633.63,2144.24,2650.19,2842.44,38.569,0,0,0,38.569,2565.87,0,0,0,2565.87,38.585,0,0,0,38.585,2633.63,0,0,0,2633.63,179.087,0,0,0,179.087,6.8,0,#DIV/0!,0,6.8,54.479,127.521,0,182,26.336,0,79.009,105.345,0,468.38,-0.84,1.52,0,0.15,0.15,8.85,8.71,1.31,1.38,0.64,0.67,0.09,0.09,0.01,0.03,2.05,2.17,92.74,92.28,82.85,81.39,76.84,75.1,0,0,0,0,23440,26298455,264,266,0.84,0.83,0.05,0.05,87.4,87.58,34.71,34.95,0,0,0,0,15.39,11.44,9.86,0,0,54.03,55.01,2000,1000,105,0,0,3640,0,0
7726,SGN,SG21,37,45487,2024,2524.15,2273.39,2524.15,2154.54,2650.03,2835.9,34.596,0,0.412,0,35.008,2631.86,0,26.01,0,2657.87,33.564,0,0.412,0,33.976,2498.14,0,26.01,0,2524.15,170.338,0,1.3,0,171.638,6.82,0,4.998077662,0,6.8,48.18,123.459,0.861,172.5,20.194,0.78,74.944,95.918,0,468.02,1.93,2.28,1.14,0,1.14,8.9,8.71,1.36,1.38,0.64,0.67,0.09,0.09,0.01,0.03,2.1,2.17,92.77,92.3,82.36,81.42,76.4,75.15,0,0,0,0,23780,26785270,265,266,0.84,0.83,0.04,0.06,87.62,87.58,34.54,34.93,0,0,0,0,15.48,11.5,9.91,0,0,55.04,55.01,2500,1000,105,15,0,3450,0,0
7727,SGN,SG21,38,45488,2024,2715.62,2285.7,2715.62,2169.37,2715.62,2831.75,36.3,0,0.275,0,36.575,2665.66,0,19.12,0,2684.78,38.328,0,0.183,0,38.511,2704.14,0,11.48,0,2715.62,183.905,0,0.757,0,184.662,6.8,0,6.594076655,0,6.8,53.159,131.809,0.532,185.5,40.733,0.345,81.125,122.203,0,467.77,3.66,3.92,0,0,0,8.9,8.72,1.33,1.38,0.67,0.67,0.09,0.09,0.01,0.03,2.1,2.16,92.47,92.3,82.63,81.46,76.4,75.19,0,0,0,0,22180,25096949,264,266,0.84,0.83,0.04,0.06,87.42,87.58,34.64,34.92,58.4,58.4,229,229,15.47,11.51,9.92,0,0,54.97,55.01,3000,2250,105,0,0,3710,0,0
7728,SGN,SG21,39,45489,2024,2708.31,2297.15,2708.31,2183.24,2708.31,2827.63,35.668,0,0.122,0,35.79,2633.86,0,12.5,0,2646.36,36.617,0,0.062,0,36.679,2701.67,0,6.64,0,2708.31,183.999,0,0.437,0,184.436,6.81,0,6.581325301,0,6.81,54.335,131.359,0.306,186,27.083,0.199,81.05,108.332,0,466.82,-0.57,0.38,0,0,0,8.9,8.73,1.3,1.38,0.7,0.67,0.08,0.09,0.01,0.03,2.09,2.16,92.17,92.3,83.02,81.51,76.52,75.23,0,0,0,0,26620,29809749,266,266,0.84,0.84,0.05,0.06,87.69,87.58,34.42,34.91,0,0,0,0,15.49,11.53,9.95,17.84,17.78,54.99,54.01,3000,1250,105,0,0,3720,0,1
7729,SGN,SG21,40,45490,2024,2706.96,2307.95,2706.96,2196.38,2706.96,2823.74,39.197,0,0,0,39.197,2831.36,0,0,0,2831.36,39.103,0,0.152,0,39.255,2693.46,0,13.5,0,2706.96,183.685,0,0.93,0,184.615,6.82,0,6.888888889,0,6.82,58.265,128.082,0.653,187,27.07,0.405,80.803,108.278,0,464.99,-1.02,0.81,0,0,0,8.9,8.73,1.32,1.37,0.67,0.67,0.09,0.09,0.01,0.03,2.08,2.16,92.47,92.3,82.87,81.55,76.63,75.28,0,0,0,0,25100,28225005,262,266,0.84,0.84,0.04,0.06,87.04,87.56,34.67,34.9,0,0,0,0,15.47,11.51,9.93,0,0,54.99,54.01,3000,1250,105,15,0,3740,0,0
7730,SGN,SG21,41,45491,2024,2664.22,2317.1,2664.22,2207.83,2664.22,2818.76,35.431,0,0.697,0,36.128,2590.39,0,56.45,0,2646.84,39.421,0,0.338,0,39.759,2636.93,0,27.29,0,2664.22,180.081,0,1.886,0,181.967,6.83,0,6.910956394,0,6.83,57.644,127.532,1.324,186.5,26.642,0.819,79.108,106.569,0,461.02,-0.96,3.01,0,0,0,8.9,8.74,1.25,1.37,0.65,0.67,0.16,0.09,0.01,0.03,2.07,2.16,92.65,92.31,82.83,81.59,76.74,75.32,0,0,0,0,24940,28079996,264,266,0.85,0.84,0.05,0.06,87.44,87.56,34.61,34.89,0,0,0,0,15.47,11.51,9.92,0,0,55,55.01,3500,1250,105,0,0,3730,0,1
